"OTU_ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"H2_2_T.s21675","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H5_1_T.s2376","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H2_2_T.s20862","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H2_2_T.s25843","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H18_2_T.s12392","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H11_3_T.s12007","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H1_1_M.s46571","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H1_1_M.s7333","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H1_1_M.s16833","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H1_1_M.s72487","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H13_1_M.s51336","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H11_3_T.s46984","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H10_3_T.s635","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H13_1_M.s113495","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H7_3_T.s56","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H1_2_T.s5822","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H10_1_M.s10668","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H1_1_M.s72891","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H18_2_T_2.s17295","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H2_1_T.s10004","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H2_1_T.s25400","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","",""
"H12_1_M.s1099","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","VFKE01","VFKE01 sp009885695"
"H11_2_T.s10703","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","VFKE01","VFKE01 sp009885695"
"H10_1_M.s35321","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Luteolibacter_776538",""
"H10_3_M.s1718","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Luteolibacter_776538","Luteolibacter gellanilyticus"
"H13_2_T.s1096","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"H13_2_T.s19982","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa","Gemmatirosa kalamazoonensis"
"H7_2_T.s22008","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","AG11","AG11 sp003223455"
"H12_3_T.s10151","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"H12_3_M.s13662","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa","Gemmatirosa kalamazoonensis"
"H10_1_M.s13372","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"H11_2_T.s1996","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa","Gemmatirosa kalamazoonensis"
"H2_2_T.s26163","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa","Gemmatirosa kalamazoonensis"
"H13_3_M.s27349","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","AG11","AG11 sp003223455"
"H11_3_T.s6515","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas aurantiaca"
"H14_1_M.s108","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","AG11",""
"H11_2_T.s10373","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas aurantiaca"
"H13_1_M.s23293","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas aurantiaca"
"H7_3_T.s80","Bacteria","Gemmatimonadota","Gemmatimonadetes","Longimicrobiales","Longimicrobiaceae","Longimicrobium","Longimicrobium terrae"
"H2_3_T.s10870","Bacteria","Gemmatimonadota","Gemmatimonadetes","Longimicrobiales","Longimicrobiaceae","Longimicrobium","Longimicrobium terrae"
"H16_1_T.s58604","Bacteria","Gemmatimonadota","Gemmatimonadetes","Longimicrobiales","Longimicrobiaceae","Longimicrobium","Longimicrobium terrae"
"H16_2_T.s10535","Bacteria",NA,NA,NA,NA,NA,NA
"H1_3_T.s42730","Bacteria","Gemmatimonadota","Gemmatimonadetes","Longimicrobiales","RSA9","RSA9",""
"H5_1_T.s1020","Bacteria","Gemmatimonadota","Gemmatimonadetes","Longimicrobiales","RSA9","RSA9",""
"H11_3_T.s11209","Bacteria","Acidobacteriota","Blastocatellia","UBA7656","UBA7656","QHVH01","QHVH01 sp003222245"
"H15_1_M.s61816","Bacteria","Desulfobacterota_G_459546","Desulfuromonadia","Geobacterales","Pseudopelobacteraceae","JACRCG01","JACRCG01 sp009684515"
"H1_3_M.s78170","Bacteria","Bdellovibrionota_473306","UBA1018","UBA1018","UBA1018","GWA1-52-35","GWA1-52-35 sp001769805"
"H10_2_T.s28276","Bacteria","Myxococcota_A_473307","UBA796","UBA796","GCA-2862545","REDI01","REDI01 sp007693595"
"H17_3_T.s32852","Bacteria","Myxococcota_A_473307","Polyangia_463783","Haliangiales_463188","Haliangiaceae_463185","JABFXX01","JABFXX01 sp005887925"
"H11_3_T.s18098","Bacteria","Myxococcota_A_473307","Polyangia_463783","Haliangiales_463188","Haliangiaceae_463185","JABFXX01","JABFXX01 sp005887925"
"H5_2_M.s1156","Bacteria","Myxococcota_A_473307","Polyangia_463783","Haliangiales_463188","Haliangiaceae_463185","JABFXX01","JABFXX01 sp005887925"
"H12_3_T.s1334","Bacteria","Myxococcota_A_473307","Myxococcia","Myxococcales","Myxococcaceae","WRKR01",""
"H17_3_M.s51927","Bacteria","Myxococcota_A_473307","Myxococcia","Myxococcales","Myxococcaceae","WRKR01",""
"H1_3_T.s104606","Bacteria","Myxococcota_A_473307","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9 sp001798605"
"H6_3_M.s44","Bacteria","Myxococcota_A_473307","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9 sp001798605"
"H13_2_T.s13780","Bacteria","Myxococcota_A_473307","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9 sp001798605"
"H5_3_M.s24","Bacteria","Myxococcota_A_473307","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9 sp001798605"
"H10_1_M.s42136","Bacteria","Myxococcota_A_473307","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9","XYA12-FULL-58-9 sp001798605"
"H13_2_T.s15169","Bacteria","Myxococcota_A_473307","Polyangia_463783","Polyangiales","Polyangiaceae",NA,NA
"H5_1_M.s7","Bacteria","Myxococcota_A_473307","Polyangia_463783","Polyangiales","Polyangiaceae",NA,NA
"H10_2_T.s28028","Bacteria","Myxococcota_A_473307","Polyangia_463783","Polyangiales","Polyangiaceae","Palsa-1150",NA
"H11_3_T.s25242","Bacteria","Myxococcota_A_473307","Polyangia_463783","Polyangiales","Polyangiaceae","Palsa-1150",NA
"H13_3_M.s6735","Bacteria","Myxococcota_A_473307","Polyangia_463783","Polyangiales","Polyangiaceae",NA,NA
"H11_2_T.s13809","Bacteria","Myxococcota_A_473307","Polyangia_463783","Polyangiales","Polyangiaceae",NA,NA
"H14_3_T.s1185","Bacteria","Myxococcota_A_473307","Polyangia_463783","Polyangiales","Polyangiaceae",NA,NA
"H11_3_T.s13130","Bacteria","Bdellovibrionota_473306","Bdellovibrionia","Bdellovibrionales","JAMPXM01","Ga0074137","Ga0074137 sp001464715"
"H15_1_T.s60669","Bacteria","Bdellovibrionota_473306","Bdellovibrionia","Bdellovibrionales","JAMPXM01","Ga0074137","Ga0074137 sp001464715"
"H11_2_M.s15719","Bacteria","Bdellovibrionota_473306","Bdellovibrionia","Bdellovibrionales","JAMPXM01","Ga0074137","Ga0074137 sp001464715"
"H1_3_T.s107266","Bacteria","Bdellovibrionota_473306","Bdellovibrionia","Bdellovibrionales","JAMPXM01","Ga0074137","Ga0074137 sp001464715"
"H19_1_T.s14230","Bacteria","Bdellovibrionota_473306","Bdellovibrionia","Bdellovibrionales","SG-bin7","SG-bin7","SG-bin7 sp002083485"
"H10_1_M.s37927","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae",NA,NA
"H15_1_M.s47221","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_A",""
"H13_2_M.s10654","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_A","Rubrobacter_A indicoceani"
"H17_1_T.s43286","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_A",NA
"H17_3_T.s19912","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_A",NA
"H12_3_T.s1177","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_F_405429","Rubrobacter_F marinus"
"H13_1_M.s4","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D","Rubrobacter_D tropicus"
"H15_1_T.s17682","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D","Rubrobacter_D tropicus"
"H16_2_M.s12384","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D",""
"H11_2_T.s11918","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D",""
"H4_3_M.s11287","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D",""
"H16_2_M.s10430","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D",""
"H16_2_M.s13413","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D",""
"H18_2_M.s22394","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D",""
"H18_2_M.s27325","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D",""
"H4_2_T.s14236","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D",""
"H13_1_M.s3877","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D",""
"H12_3_M.s3736","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D",""
"H18_1_M.s48441","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D",""
"H11_2_T.s19458","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter_D",""
"H11_2_T.s10733","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga","Rubrivirga profundi"
"H11_3_T.s2785","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga","Rubrivirga profundi"
"H17_1_T.s43897","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga","Rubrivirga profundi"
"H11_3_T.s10535","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga","Rubrivirga profundi"
"H11_3_T.s36814","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga","Rubrivirga profundi"
"H15_1_M.s17706","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga",NA
"H12_3_M.s24993","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga",NA
"H13_2_T.s10357","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga","Rubrivirga profundi"
"H11_1_T.s396","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga",NA
"H11_3_T.s17376","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga",NA
"H11_2_T.s11615","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga","Rubrivirga profundi"
"H11_3_T.s10884","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga",NA
"H13_1_M.s111514","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga","Rubrivirga profundi"
"H10_1_M.s11195","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","",""
"H11_2_T.s11184","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rubricoccaceae","",""
"H3_2_T.s7038","Bacteria","Bacillota_F","Halanaerobiia","Halanaerobiales","","",""
"H18_2_T_2.s33220","Bacteria","Bacillota_F","Halanaerobiia","Halanaerobiales","Halanaerobiaceae_43036","Halocella","Halocella cellulosilytica"
"H19_1_M.s24387","Bacteria","Bacillota_F","Halanaerobiia","Halanaerobiales",NA,NA,NA
"H15_1_T.s10555","Bacteria","Chloroflexota","Dormibacteria","CF-121","CF-121","CF-13",""
"H13_1_M.s14695","Bacteria","Chloroflexota","Limnocylindria","QHBO01","QHBO01","CF-167","CF-167 sp005879775"
"H18_2_T.s14748","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","GWC2-73-18",""
"H13_3_M.s44701","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","GWC2-73-18",""
"H13_3_M.s19324","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","GWC2-73-18",""
"H1_3_T.s13751","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","GWC2-73-18",""
"H11_1_M.s27773","Bacteria",NA,NA,NA,NA,NA,NA
"H13_1_M.s106601","Bacteria","Chloroflexota","Limnocylindria","","","",""
"H13_2_M.s10258","Bacteria","Chloroflexota","Limnocylindria","","","",""
"H16_2_M.s19197","Bacteria","Chloroflexota","Anaerolineae","Caldilineales","Caldilineaceae","",""
"H11_3_T.s295","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","Villigracilaceae","Defluviilinea","Defluviilinea sp002050275"
"H18_2_T.s1343","Bacteria","Chloroflexota","Anaerolineae","Aggregatilineales","Phototrophicaceae","Flexifilum",NA
"H13_2_T.s13370","Bacteria","Chloroflexota","Anaerolineae","Aggregatilineales","Phototrophicaceae","",""
"H15_1_M.s19098","Bacteria","Chloroflexota","Anaerolineae","Aggregatilineales","Phototrophicaceae","Flexifilum",NA
"H15_1_T.s33856","Bacteria","Chloroflexota","Anaerolineae","Aggregatilineales","Phototrophicaceae","Flexifilum",NA
"H19_3_T.s155","Bacteria","Chloroflexota","Anaerolineae","Aggregatilineales","Phototrophicaceae","",""
"H11_2_T.s1178","Bacteria","Chloroflexota","Anaerolineae","Aggregatilineales","Phototrophicaceae","",""
"H13_3_M.s28569","Bacteria","Chloroflexota","Anaerolineae","Aggregatilineales","Phototrophicaceae","",""
"H11_2_M.s11137","Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon",NA
"H15_1_M.s116038","Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon",NA
"H18_2_M.s28753","Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Chloroflexaceae",NA,NA
"H13_1_M.s52780","Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Roseiflexaceae","SDU3-3",""
"H17_1_M.s6051","Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix","Kouleothrix aurantiaca"
"H11_3_M.s1093","Bacteria","Chloroflexota","Dehalococcoidia","","","",""
"H15_1_T.s10476","Bacteria",NA,NA,NA,NA,NA,NA
"H13_2_M.s12048","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","","",""
"H13_3_M.s15054","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","","",""
"H15_1_M.s101539","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","","",""
"H12_3_M.s26647","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","","",""
"H17_1_T.s36875","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","","",""
"H19_1_T.s11925","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","","",""
"H10_1_M.s36654","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","","",""
"H12_3_M.s13066","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","","",""
"H15_1_T.s10209","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","","",""
"H15_1_T.s18864","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","","",""
"H16_2_M.s19485","Bacteria","","","","","",""
"H14_1_M.s163","Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA,NA
"H16_2_M.s13241","Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","CF-154",""
"H16_2_M.s17743","Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","CF-154",""
"H5_1_T.s1504","Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","UBA11361","UBA11361 sp005881495"
"H11_2_T.s13554","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera",NA
"H10_3_T.s22003","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H1_2_T.s7731","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H1_3_T.s28641","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H18_2_T.s557","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H6_1_T.s51","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H18_2_M.s10292","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H18_2_T.s1088","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H11_3_T.s1009","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"H13_3_M.s47453","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H1_3_T.s73631","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"H1_1_M.s55240","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H13_3_M.s17371","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H11_3_T.s16270","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H12_1_M.s10676","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H1_1_M.s16275","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H12_3_M.s15937","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H2_1_T.s13871","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H18_2_T.s21745","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H11_2_M.s1797","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H12_2_M.s4059","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H2_1_T.s17986","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H11_3_T.s29470","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H13_3_M.s21966","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H1_1_T.s726","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
"H1_3_T.s105635","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tundrisphaera","Tundrisphaera lichenicola"
